PaymentID,CustomerID,AccountID,TransactionID,PaymentType,PaymentAmount,PaymentDateTime,Status,FraudScore,FraudFlag
507,1888,2901,5533.0,Bill,30768.96,2022-02-28 17:27:00,Failed,30,0
18910,1728,2902,,Broadband,34099.62,2020-09-07 19:27:00,Failed,31,0
11200,1728,2902,42737.0,CreditCard,79174.98,2021-03-03 18:08:00,Failed,18,0
16536,1728,2902,42977.0,LoanEMI,79547.86,2021-06-17 16:01:00,Failed,7,0
15507,1728,2902,,Water,10987.63,2021-12-10 04:57:00,Failed,4,0
16207,1728,2902,38758.0,CreditCard,48250.8,2022-06-21 06:07:00,Failed,26,0
5077,1728,2902,11510.0,Bill,94934.06,2022-09-20 02:23:00,Success,100,1
11652,1728,2902,22010.0,CreditCard,79261.57,2022-11-18 09:26:00,Success,29,0
14383,3427,2903,35934.0,UPI,69436.08,2020-05-29 01:14:00,Failed,52,0
10334,3427,2903,30647.0,LoanEMI,70419.69,2021-12-08 03:05:00,Success,42,0
11354,3427,2903,46707.0,UPI,36842.25,2022-03-27 17:06:00,Success,35,0
2938,3583,2904,10942.0,LoanEMI,92916.04,2020-05-27 12:13:00,Success,91,1
4926,3583,2904,,Water,7287.4,2021-07-14 14:48:00,Success,34,0
17740,3583,2904,31417.0,Bill,75376.46,2021-07-31 07:45:00,Failed,67,0
1320,3583,2904,10285.0,Bill,31027.57,2023-01-24 19:04:00,Success,36,0
13541,3619,2905,4794.0,UPI,11537.29,2020-04-25 02:12:00,Failed,46,0
14545,3619,2905,38896.0,UPI,1016.59,2020-12-01 19:01:00,Failed,29,0
17212,3619,2905,38896.0,CreditCard,1016.59,2020-12-02 20:35:00,Failed,38,0
5163,3619,2905,38896.0,LoanEMI,1016.59,2020-12-04 22:25:00,Failed,13,0
8991,3619,2905,30805.0,Bill,93233.33,2022-04-18 17:46:00,Failed,79,0
3451,3619,2905,43621.0,Bill,7593.31,2022-08-06 14:14:00,Success,39,0
17692,8075,2906,3294.0,Bill,84669.32,2020-03-27 08:12:00,Failed,67,0
15361,8075,2906,30986.0,LoanEMI,90594.97,2020-07-08 13:45:00,Failed,98,1
4845,8075,2906,14417.0,UPI,94915.39,2022-02-20 20:33:00,Success,79,0
10531,8075,2906,33198.0,CreditCard,44879.25,2023-01-06 09:44:00,Success,27,0
13789,6110,2907,11418.0,Bill,76739.34,2020-08-03 18:49:00,Failed,18,0
10264,6110,2907,11418.0,UPI,76739.34,2020-08-04 15:46:00,Success,28,0
13160,6110,2907,11418.0,UPI,76739.34,2020-08-05 01:20:00,Failed,13,0
17276,1801,2909,27850.0,LoanEMI,51379.44,2020-03-11 06:13:00,Failed,66,0
14900,1801,2909,,Electricity,1274.35,2021-01-17 21:16:00,Success,2,0
10658,1801,2909,13157.0,UPI,39225.53,2021-11-16 08:54:00,Failed,70,0
2212,8747,2910,44003.0,Bill,11477.01,2021-05-12 12:09:00,Failed,37,0
8649,8747,2910,47366.0,Bill,82279.02,2022-08-04 00:01:00,Failed,87,1
10899,8747,2910,47366.0,CreditCard,82279.02,2022-08-05 20:25:00,Success,82,1
6872,8747,2910,23083.0,CreditCard,30494.68,2023-02-25 21:21:00,Success,35,0
5294,9671,2911,41683.0,UPI,50248.45,2020-10-11 21:17:00,Failed,25,0
4016,9671,2911,10774.0,LoanEMI,21490.85,2020-10-30 17:31:00,Success,29,0
12318,9671,2911,,Water,5890.15,2021-05-08 14:58:00,Failed,8,0
18115,9740,2912,20159.0,UPI,89334.42,2020-07-02 01:30:00,Failed,71,0
14892,9740,2912,20159.0,CreditCard,89334.42,2020-07-04 08:18:00,Failed,100,1
12060,9740,2912,37422.0,LoanEMI,54606.35,2020-08-17 07:32:00,Failed,56,0
18359,9740,2912,6172.0,CreditCard,24332.64,2021-01-02 03:14:00,Success,53,0
5276,9740,2912,29130.0,Bill,89103.81,2022-12-26 04:12:00,Success,58,0
18499,7820,2913,48447.0,LoanEMI,40350.71,2020-06-16 10:10:00,Success,2,0
6431,7820,2913,,Broadband,6588.9,2020-07-18 07:46:00,Success,38,0
11201,7820,2913,39243.0,CreditCard,35455.73,2022-01-12 01:51:00,Success,49,0
6259,7820,2913,40119.0,LoanEMI,77733.26,2023-01-02 20:07:00,Success,45,0
7516,7820,2913,40119.0,CreditCard,77733.26,2023-01-04 22:25:00,Success,20,0
8173,9582,2914,15810.0,LoanEMI,80717.46,2021-04-28 04:38:00,Failed,59,0
12918,9582,2914,15810.0,Bill,80717.46,2021-04-29 13:42:00,Failed,85,1
3032,9582,2914,35124.0,LoanEMI,68221.58,2022-10-17 16:31:00,Failed,20,0
16382,2938,2915,20440.0,UPI,92572.05,2023-01-31 21:45:00,Success,92,1
13026,2938,2915,20440.0,Bill,92572.05,2023-02-01 08:16:00,Success,73,0
7860,9768,2916,20005.0,UPI,7549.52,2022-08-14 13:53:00,Failed,27,0
10594,9768,2916,41284.0,LoanEMI,19157.62,2023-03-15 16:00:00,Success,16,0
10162,3354,2917,19470.0,UPI,89251.16,2022-06-09 05:14:00,Failed,88,1
12267,790,2918,19872.0,UPI,35232.46,2021-05-23 03:17:00,Failed,28,0
17393,790,2918,9424.0,UPI,10003.58,2021-09-02 07:31:00,Failed,55,0
8013,4159,2919,,UPI,42571.75,2020-11-21 13:40:00,Success,53,0
5838,4134,2920,43236.0,CreditCard,36528.2,2020-09-19 21:18:00,Failed,48,0
8062,4134,2920,46265.0,UPI,79929.94,2020-12-07 05:01:00,Success,20,0
11227,3384,2921,14325.0,LoanEMI,33760.07,2021-06-20 08:07:00,Success,50,0
7805,4321,2922,,UPI,42173.85,2020-07-11 20:18:00,Success,45,0
14566,4321,2922,,Broadband,31114.64,2020-11-26 10:31:00,Success,5,0
3530,4321,2922,,Water,31278.5,2021-07-02 06:33:00,Success,33,0
12364,1449,2923,,Electricity,37259.3,2020-03-01 08:46:00,Success,33,0
7235,7086,2924,31709.0,UPI,15904.35,2021-02-18 02:35:00,Success,50,0
16785,7086,2924,31709.0,UPI,15904.35,2021-02-18 16:23:00,Failed,23,0
3125,7086,2924,18189.0,UPI,51975.27,2021-04-21 00:47:00,Failed,36,0
6717,7086,2924,3540.0,LoanEMI,70838.32,2022-10-09 04:15:00,Failed,49,0
14413,7086,2924,3540.0,UPI,70838.32,2022-10-11 01:06:00,Success,31,0
9149,3870,2925,49314.0,Bill,15382.54,2020-04-05 03:25:00,Failed,45,0
10938,3870,2925,47104.0,LoanEMI,20857.8,2022-07-09 09:55:00,Success,46,0
6733,2864,2926,33248.0,UPI,66257.17,2022-06-27 04:16:00,Failed,30,0
15579,9789,2928,26631.0,UPI,4478.07,2022-01-03 04:48:00,Failed,34,0
7288,3919,2929,,UPI,12604.18,2020-05-21 05:02:00,Failed,15,0
11744,3919,2929,,Electricity,44868.97,2021-02-24 09:01:00,Failed,41,0
12476,3919,2929,39101.0,Bill,38737.41,2022-02-02 00:55:00,Success,40,0
1635,3919,2929,,Broadband,6833.84,2022-02-09 13:39:00,Failed,23,0
3947,3919,2929,37773.0,LoanEMI,81145.82,2022-05-13 15:55:00,Failed,64,0
18808,5588,2932,39840.0,LoanEMI,5967.6,2020-10-26 07:05:00,Success,31,0
9050,5588,2932,33930.0,UPI,78390.25,2022-09-08 13:40:00,Success,8,0
8477,2487,2933,32318.0,Bill,53400.47,2022-05-10 13:11:00,Success,36,0
16602,8345,2934,30161.0,LoanEMI,41558.33,2021-07-04 09:43:00,Failed,28,0
10365,1579,2936,,UPI,21935.96,2020-05-15 13:18:00,Success,19,0
14087,2867,2937,25633.0,Bill,15096.8,2022-12-07 13:29:00,Success,21,0
6854,7728,2938,704.0,UPI,61541.68,2020-10-16 04:26:00,Success,37,0
13297,9517,2939,45263.0,UPI,92037.63,2021-01-18 05:55:00,Failed,67,0
11140,9517,2939,40545.0,CreditCard,12731.15,2021-10-24 13:39:00,Failed,40,0
1379,3675,2940,30211.0,LoanEMI,59702.35,2020-10-27 15:22:00,Failed,29,0
19104,3675,2940,21057.0,Bill,15354.16,2020-11-01 01:09:00,Failed,39,0
7454,7568,2941,13745.0,UPI,92692.53,2020-12-15 09:45:00,Failed,83,1
5421,7568,2941,10417.0,UPI,25460.89,2021-04-16 05:41:00,Success,24,0
3960,3434,2942,,Broadband,41758.95,2021-01-19 16:24:00,Failed,35,0
17305,3434,2942,6362.0,UPI,36556.07,2021-06-17 16:09:00,Success,31,0
14544,3434,2942,2433.0,Bill,17843.99,2022-05-05 04:55:00,Failed,30,0
14005,2866,2943,33762.0,UPI,12805.84,2020-08-16 10:51:00,Success,50,0
8616,2866,2943,,Broadband,234.65,2021-03-21 16:14:00,Failed,31,0
9211,2866,2943,322.0,CreditCard,41606.2,2022-12-13 04:49:00,Success,12,0
3905,2866,2943,20876.0,LoanEMI,31308.5,2023-02-22 09:14:00,Success,47,0
18764,2866,2943,20876.0,LoanEMI,31308.5,2023-02-23 03:50:00,Success,53,0
8573,2392,2944,,Water,45784.72,2021-08-13 23:05:00,Success,33,0
19077,5236,2945,32111.0,UPI,58442.69,2020-04-05 21:14:00,Failed,38,0
5119,1944,2946,38149.0,Bill,69082.29,2021-05-23 15:32:00,Failed,31,0
8675,8830,2947,14486.0,Bill,47999.83,2021-08-28 18:56:00,Success,26,0
17717,6908,2948,8742.0,Bill,49897.73,2021-08-27 23:52:00,Success,38,0
8601,2963,2950,,UPI,36942.82,2021-12-31 03:47:00,Failed,16,0
9455,1326,2951,,Broadband,4146.37,2020-09-09 16:46:00,Success,39,0
427,1326,2951,,Electricity,38775.39,2021-10-14 16:14:00,Failed,22,0
11330,8395,2952,39949.0,Bill,86054.21,2020-07-14 13:38:00,Failed,75,0
12566,8395,2952,,Electricity,1735.8,2020-09-02 02:05:00,Failed,20,0
8464,8395,2952,34575.0,CreditCard,17629.32,2022-02-13 12:08:00,Failed,33,0
8629,4056,2953,9252.0,Bill,88538.3,2021-03-09 23:07:00,Failed,87,1
19479,9658,2954,,Electricity,1700.92,2021-10-05 21:50:00,Failed,9,0
8872,9658,2954,44964.0,LoanEMI,47825.01,2022-09-21 07:06:00,Failed,27,0
10724,116,2955,38679.0,Bill,70498.9,2022-03-16 19:22:00,Failed,18,0
18021,8591,2956,,Broadband,39604.88,2020-10-23 18:33:00,Failed,22,0
913,4908,2957,4430.0,Bill,69793.33,2020-04-13 18:59:00,Success,31,0
1560,3317,2958,33396.0,Bill,55658.26,2020-06-26 14:19:00,Success,12,0
9498,3317,2958,24525.0,LoanEMI,31608.01,2021-05-11 15:54:00,Failed,59,0
2309,3649,2959,41403.0,UPI,80242.57,2020-08-19 23:37:00,Success,82,1
1753,6691,2961,,Electricity,16986.5,2020-03-01 10:45:00,Failed,26,0
5665,6691,2961,21468.0,UPI,12345.85,2020-04-02 02:03:00,Failed,18,0
240,6691,2961,44379.0,LoanEMI,23566.79,2020-07-13 17:34:00,Success,44,0
8933,6691,2961,,UPI,47623.57,2020-12-18 20:44:00,Failed,56,0
17181,6691,2961,14252.0,LoanEMI,96990.0,2021-10-17 20:28:00,Failed,100,1
19321,6691,2961,14252.0,CreditCard,96990.0,2021-10-21 10:25:00,Success,86,1
9422,9351,2963,,Broadband,30844.23,2021-06-27 21:29:00,Success,20,0
3040,9351,2963,48484.0,Bill,18880.59,2023-04-03 11:35:00,Success,48,0
5884,8207,2965,2133.0,LoanEMI,41488.33,2021-07-22 05:58:00,Success,31,0
1316,1230,2968,,Broadband,43387.6,2021-02-23 14:21:00,Success,35,0
5062,1125,2970,3537.0,LoanEMI,63875.49,2020-03-30 10:08:00,Failed,51,0
8462,1125,2970,20318.0,UPI,76370.64,2021-11-08 02:28:00,Failed,59,0
19213,526,2971,,Electricity,45054.76,2020-07-01 15:40:00,Success,56,0
8149,526,2971,34508.0,Bill,41328.22,2020-09-10 09:16:00,Success,35,0
9608,526,2971,,Electricity,6539.43,2020-10-04 23:23:00,Success,34,0
9496,526,2971,,Water,26444.2,2020-12-12 06:04:00,Success,5,0
16006,5047,2972,29532.0,CreditCard,92525.18,2022-07-27 02:52:00,Failed,81,1
8124,1643,2973,11641.0,LoanEMI,61959.26,2020-04-24 04:58:00,Success,18,0
13128,9537,2974,16748.0,Bill,39363.87,2020-07-04 19:11:00,Success,42,0
13453,9537,2974,21546.0,UPI,73027.16,2020-08-15 22:23:00,Failed,38,0
4915,9537,2974,44149.0,CreditCard,9254.64,2021-06-24 03:11:00,Success,52,0
525,734,2975,40616.0,Bill,41127.29,2022-07-11 00:27:00,Success,49,0
19854,734,2975,36061.0,UPI,6221.1,2022-09-01 18:55:00,Success,30,0
11301,734,2975,25283.0,UPI,35421.62,2022-10-12 16:18:00,Failed,44,0
11088,734,2975,13364.0,CreditCard,31878.02,2022-12-19 20:25:00,Failed,28,0
577,4635,2976,,Broadband,17969.25,2020-07-20 16:32:00,Failed,24,0
2548,4635,2976,45445.0,CreditCard,30346.32,2022-02-19 13:27:00,Failed,40,0
2676,1460,2977,37904.0,UPI,19559.96,2022-05-09 05:21:00,Failed,16,0
16944,9409,2978,,Water,48476.46,2021-02-16 02:33:00,Success,35,0
7788,9409,2978,49078.0,CreditCard,53485.54,2021-04-22 02:19:00,Success,47,0
7366,9409,2978,16119.0,UPI,58724.64,2023-01-22 06:44:00,Success,5,0
3434,7766,2979,41022.0,Bill,38606.83,2020-06-01 17:22:00,Failed,32,0
19267,7766,2979,16093.0,Bill,77291.23,2021-11-20 04:42:00,Failed,42,0
15914,7465,2980,24091.0,UPI,89808.76,2022-06-24 12:05:00,Failed,100,1
19020,7465,2980,24091.0,Bill,89808.76,2022-06-25 12:30:00,Failed,81,1
11449,5023,2981,41936.0,CreditCard,42551.36,2020-09-14 07:06:00,Failed,30,0
6391,5470,2982,,UPI,1574.85,2020-11-13 03:34:00,Failed,4,0
18214,5470,2982,,Water,44787.77,2020-11-25 11:55:00,Success,33,0
9672,3601,2983,3395.0,Bill,39975.6,2020-09-06 14:46:00,Failed,38,0
2373,8157,2984,11514.0,CreditCard,8163.94,2022-06-23 00:24:00,Success,54,0
11454,3832,2985,5460.0,LoanEMI,42180.11,2020-08-19 02:45:00,Success,41,0
14441,3832,2985,,Water,44040.66,2020-11-20 06:38:00,Failed,38,0
746,3832,2985,8285.0,CreditCard,55269.72,2021-11-03 16:50:00,Success,17,0
12928,3832,2985,15938.0,LoanEMI,86762.2,2022-06-04 00:41:00,Success,88,1
17125,6188,2986,,Electricity,3606.44,2021-03-20 09:54:00,Success,9,0
13072,197,2987,38867.0,Bill,46483.11,2020-04-20 15:54:00,Success,14,0
34,8374,2988,12652.0,LoanEMI,18831.75,2021-01-19 14:35:00,Success,38,0
992,3006,2989,,Broadband,18902.36,2021-04-02 14:03:00,Success,14,0
15930,603,2990,25163.0,UPI,51207.49,2020-05-31 09:42:00,Success,52,0
17893,603,2990,4403.0,Bill,68888.26,2021-08-10 04:16:00,Failed,51,0
13962,603,2990,48390.0,Bill,77887.1,2022-09-06 19:32:00,Failed,34,0
16747,653,2992,18912.0,UPI,86754.03,2021-05-25 14:19:00,Failed,99,1
313,9445,2993,36781.0,LoanEMI,82210.27,2022-08-29 14:29:00,Failed,65,0
18878,9445,2993,36781.0,Bill,82210.27,2022-08-30 20:47:00,Success,71,0
9085,9445,2993,36781.0,CreditCard,82210.27,2022-08-31 11:37:00,Failed,82,1
9638,4071,2994,,Broadband,26503.96,2020-11-13 21:33:00,Success,36,0
19923,4071,2994,,Electricity,20789.63,2022-01-28 05:55:00,Failed,24,0
511,1480,2995,20167.0,LoanEMI,19299.2,2020-05-29 15:53:00,Success,43,0
4359,1480,2995,8494.0,Bill,89191.8,2021-11-25 11:45:00,Failed,74,0
8545,6577,2997,,Water,23762.22,2021-02-07 23:29:00,Success,4,0
2887,6577,2997,2651.0,Bill,86167.24,2022-03-24 23:04:00,Success,72,0
18836,6577,2997,2651.0,Bill,86167.24,2022-03-28 18:14:00,Failed,94,1
1569,8558,2999,28514.0,UPI,27785.49,2020-05-23 11:21:00,Success,35,0
3822,8574,3000,,UPI,13816.76,2020-08-13 17:11:00,Success,34,0
16189,8574,3000,27999.0,LoanEMI,4940.3,2021-03-26 13:20:00,Success,49,0
18361,8574,3000,42728.0,UPI,75333.47,2022-03-26 23:10:00,Failed,33,0
13976,8574,3000,14806.0,LoanEMI,98585.46,2023-03-03 10:56:00,Failed,96,1
18461,9940,3001,,Broadband,33480.14,2021-06-06 12:04:00,Failed,28,0
7214,9108,3002,,Broadband,48828.0,2020-06-01 17:05:00,Failed,43,0
15187,5468,3003,,Broadband,15862.36,2020-06-13 10:44:00,Success,1,0
1176,5468,3003,24064.0,Bill,59459.47,2021-05-26 13:29:00,Failed,57,0
15505,8654,3004,6122.0,LoanEMI,92737.61,2020-12-07 04:32:00,Failed,98,1
6297,8654,3004,26074.0,UPI,22278.53,2022-03-05 14:26:00,Failed,38,0
11346,7940,3005,22280.0,Bill,171.11,2021-01-07 13:54:00,Success,23,0
4442,7940,3005,28551.0,Bill,41115.55,2022-03-24 21:45:00,Failed,63,0
16422,7940,3005,28551.0,Bill,41115.55,2022-03-25 06:05:00,Success,49,0
19455,8652,3006,,Broadband,9198.68,2020-06-13 12:34:00,Failed,31,0
17,4033,3007,26786.0,CreditCard,32447.75,2021-04-26 22:06:00,Success,31,0
17726,6375,3010,28158.0,CreditCard,77311.89,2021-04-16 21:11:00,Success,38,0
971,6375,3010,,Broadband,42380.7,2021-08-17 19:16:00,Failed,45,0
9107,6375,3010,3783.0,UPI,57507.66,2022-10-05 12:35:00,Success,52,0
2647,7564,3011,14208.0,CreditCard,43375.19,2020-05-10 08:08:00,Success,51,0
9043,7564,3011,45052.0,CreditCard,76257.77,2020-05-21 09:29:00,Success,42,0
14681,7564,3011,45052.0,Bill,76257.77,2020-05-22 12:31:00,Failed,45,0
19415,1375,3012,21795.0,Bill,99819.19,2020-10-12 10:48:00,Failed,72,0
12984,1375,3012,41011.0,CreditCard,34013.45,2021-12-14 15:52:00,Success,50,0
1053,1375,3012,41011.0,Bill,34013.45,2021-12-17 21:06:00,Failed,29,0
18952,6837,3013,29259.0,UPI,39939.38,2020-08-24 06:42:00,Failed,47,0
167,6837,3013,21361.0,UPI,88401.14,2022-02-22 13:05:00,Failed,76,0
19193,3496,3014,10158.0,Bill,79740.92,2021-05-31 20:48:00,Failed,32,0
13224,3496,3014,,Water,34258.13,2021-09-21 03:05:00,Failed,26,0
5674,3496,3014,27473.0,UPI,95336.87,2022-06-02 11:37:00,Failed,95,1
15855,780,3015,,UPI,21140.09,2020-10-27 12:22:00,Success,23,0
7545,780,3015,,Water,15646.61,2021-02-08 11:18:00,Failed,5,0
3213,7759,3016,11527.0,UPI,88192.82,2020-07-31 20:00:00,Success,85,1
1697,7759,3016,29189.0,Bill,8816.86,2021-07-03 23:19:00,Success,44,0
15120,9414,3020,46747.0,CreditCard,86325.62,2021-10-01 05:58:00,Success,68,0
16958,3168,3021,,Water,21758.65,2021-02-23 02:20:00,Failed,8,0
13360,3168,3021,30897.0,LoanEMI,94850.8,2022-06-25 04:44:00,Success,80,0
11,106,3022,,Electricity,38047.7,2020-12-11 19:22:00,Failed,3,0
13311,4652,3024,47439.0,LoanEMI,61855.97,2020-03-10 15:20:00,Failed,41,0
4249,4652,3024,47439.0,LoanEMI,61855.97,2020-03-12 03:56:00,Success,37,0
5572,4652,3024,46295.0,UPI,11883.5,2022-05-02 04:58:00,Failed,33,0
13597,1270,3026,43922.0,UPI,19262.7,2021-04-14 17:27:00,Success,45,0
13065,4104,3029,32684.0,Bill,19663.32,2021-02-05 00:27:00,Success,16,0
10198,4104,3029,49435.0,Bill,49933.93,2021-06-27 04:46:00,Failed,52,0
11527,4104,3029,41925.0,CreditCard,34589.82,2022-05-12 20:54:00,Success,64,0
17292,4104,3029,41925.0,UPI,34589.82,2022-05-15 04:05:00,Failed,71,0
8512,2449,3030,8950.0,LoanEMI,85696.76,2020-03-10 08:56:00,Failed,66,0
18643,2449,3030,15718.0,LoanEMI,27141.27,2020-07-02 15:15:00,Success,28,0
10996,2449,3030,15718.0,CreditCard,27141.27,2020-07-06 06:17:00,Success,28,0
1370,2449,3030,,UPI,39488.08,2020-08-17 05:21:00,Success,1,0
4238,2449,3030,,Electricity,37253.33,2020-09-05 23:24:00,Failed,15,0
16714,2449,3030,26850.0,LoanEMI,47175.89,2022-02-16 03:38:00,Success,56,0
16987,2449,3030,26850.0,CreditCard,47175.89,2022-02-17 10:26:00,Failed,31,0
3859,1254,3032,,Water,40952.7,2020-05-28 06:05:00,Success,28,0
2515,1254,3032,,Broadband,18990.06,2020-12-18 23:21:00,Success,29,0
8930,1254,3032,46060.0,LoanEMI,51940.81,2022-08-04 08:34:00,Success,39,0
8053,186,3033,14574.0,Bill,54618.21,2021-07-30 20:46:00,Success,17,0
11387,2082,3035,,Broadband,20585.16,2020-06-13 04:29:00,Failed,33,0
15592,2082,3035,14211.0,Bill,44716.59,2022-10-29 14:42:00,Success,27,0
2744,2082,3035,10856.0,LoanEMI,6261.58,2022-12-18 19:53:00,Failed,28,0
11696,886,3036,31635.0,LoanEMI,17519.93,2020-10-12 01:23:00,Success,43,0
15798,3025,3037,,Water,23158.91,2020-03-17 04:45:00,Failed,18,0
931,3025,3037,,Broadband,36878.49,2020-08-05 19:22:00,Success,16,0
12423,3025,3037,31363.0,LoanEMI,6998.22,2020-09-10 20:57:00,Failed,31,0
18102,3025,3037,,Broadband,14338.8,2021-06-09 06:17:00,Failed,18,0
4228,3025,3037,27991.0,UPI,41719.75,2021-07-17 13:45:00,Failed,17,0
14496,2957,3038,,UPI,9814.8,2020-07-09 04:15:00,Failed,6,0
1142,1050,3039,44500.0,Bill,21926.4,2020-06-07 09:19:00,Success,40,0
12228,1050,3039,42280.0,CreditCard,53563.02,2022-07-16 17:00:00,Success,42,0
7699,1050,3039,42280.0,Bill,53563.02,2022-07-19 08:12:00,Failed,40,0
14503,1050,3039,42280.0,LoanEMI,53563.02,2022-07-21 11:46:00,Success,53,0
4713,1258,3040,,Water,1314.38,2020-12-14 03:30:00,Failed,9,0
235,7837,3041,11904.0,LoanEMI,78690.3,2021-11-22 14:12:00,Failed,33,0
10180,125,3043,,UPI,27162.43,2020-02-01 22:39:00,Failed,11,0
2467,125,3043,20622.0,UPI,41511.89,2022-10-20 23:38:00,Success,29,0
9235,1913,3044,,UPI,38411.14,2021-01-12 17:09:00,Success,6,0
13812,1913,3044,48741.0,LoanEMI,96862.6,2022-09-26 14:55:00,Success,67,0
11815,311,3045,28802.0,Bill,94679.57,2020-07-31 20:32:00,Failed,100,1
18710,2377,3047,,Water,14687.5,2020-04-29 05:22:00,Failed,15,0
7854,2377,3047,,UPI,19912.84,2020-05-18 04:30:00,Success,20,0
13030,2377,3047,11924.0,CreditCard,23.13,2021-06-02 06:01:00,Failed,13,0
14461,2377,3047,11924.0,LoanEMI,23.13,2021-06-05 09:42:00,Success,16,0
15314,2377,3047,11924.0,CreditCard,23.13,2021-06-07 04:21:00,Failed,27,0
11567,2377,3047,6708.0,Bill,14519.8,2021-08-29 13:52:00,Failed,22,0
4788,9404,3048,,Water,3209.23,2020-03-24 12:10:00,Success,30,0
1755,9404,3048,,Water,24103.16,2021-01-20 00:46:00,Success,25,0
10090,9404,3048,41689.0,LoanEMI,69922.86,2021-03-21 11:01:00,Success,25,0
2513,9404,3048,16138.0,LoanEMI,2543.57,2022-12-20 07:16:00,Failed,29,0
19708,4792,3049,302.0,Bill,17098.34,2020-08-17 18:42:00,Failed,54,0
15850,4792,3049,,Broadband,42331.47,2021-09-17 07:49:00,Failed,28,0
8000,4792,3049,37317.0,UPI,50688.32,2023-01-16 22:53:00,Success,23,0
17997,7908,3050,6619.0,LoanEMI,30768.74,2020-12-24 00:20:00,Failed,8,0
19363,7908,3050,6619.0,CreditCard,30768.74,2020-12-26 17:33:00,Failed,11,0
7904,7908,3050,29232.0,Bill,79035.95,2022-04-16 09:15:00,Success,37,0
10892,7908,3050,11300.0,UPI,64255.71,2023-02-11 19:09:00,Success,45,0
1493,8666,3051,34961.0,LoanEMI,78598.85,2022-04-26 03:03:00,Failed,53,0
8585,8666,3051,22795.0,Bill,52679.65,2022-09-01 03:45:00,Success,31,0
3948,5893,3052,,UPI,16878.7,2021-12-17 08:50:00,Success,2,0
2778,5893,3052,37475.0,LoanEMI,77147.69,2021-12-27 20:21:00,Failed,25,0
16719,5893,3052,37475.0,Bill,77147.69,2021-12-28 22:57:00,Success,44,0
17022,5893,3052,39217.0,CreditCard,2557.59,2022-02-22 13:44:00,Success,29,0
6356,5623,3053,40647.0,LoanEMI,12180.72,2020-05-16 12:53:00,Success,27,0
1468,5623,3053,40647.0,LoanEMI,12180.72,2020-05-17 05:36:00,Failed,47,0
2472,6268,3055,14283.0,Bill,82940.12,2021-07-10 08:30:00,Success,93,1
3468,3054,3056,13856.0,CreditCard,76770.0,2021-01-30 09:08:00,Failed,34,0
3239,3054,3056,,Water,12768.05,2021-02-02 23:39:00,Success,31,0
6834,4867,3057,30192.0,CreditCard,31614.46,2021-06-23 21:33:00,Success,29,0
14421,4867,3057,49030.0,UPI,27820.21,2022-01-22 12:05:00,Success,25,0
12787,4867,3057,33406.0,UPI,43839.82,2022-08-25 03:49:00,Failed,50,0
17364,1427,3059,6009.0,Bill,78942.67,2020-10-09 01:30:00,Success,21,0
9589,3553,3060,5832.0,UPI,51675.74,2022-05-12 19:40:00,Success,35,0
1338,7476,3061,26711.0,Bill,53539.97,2020-05-22 21:15:00,Failed,29,0
7584,7476,3061,20921.0,CreditCard,68839.32,2020-06-28 20:11:00,Success,27,0
3622,2744,3062,25605.0,CreditCard,53098.24,2022-05-18 04:19:00,Failed,69,0
7412,2744,3062,25605.0,LoanEMI,53098.24,2022-05-23 20:15:00,Success,43,0
18713,2744,3062,10007.0,UPI,11551.94,2022-06-21 11:53:00,Success,65,0
17777,4895,3064,4729.0,Bill,79391.14,2021-11-24 05:29:00,Failed,21,0
18103,4895,3064,38621.0,CreditCard,9809.87,2022-01-20 10:33:00,Success,13,0
866,4895,3064,49282.0,CreditCard,89085.89,2022-09-06 16:09:00,Success,100,1
4796,3093,3066,32128.0,UPI,77024.84,2020-08-18 20:40:00,Failed,12,0
7965,3093,3066,13851.0,Bill,7098.69,2021-11-16 15:42:00,Failed,57,0
10650,3093,3066,13851.0,LoanEMI,7098.69,2021-11-19 17:08:00,Failed,52,0
8499,782,3068,26004.0,LoanEMI,41970.22,2020-05-11 12:45:00,Failed,12,0
1305,782,3068,,Broadband,7864.42,2020-08-04 07:26:00,Failed,25,0
19328,782,3068,,Electricity,41259.56,2020-09-01 05:51:00,Success,29,0
15451,2331,3069,26343.0,UPI,43425.83,2020-05-31 19:34:00,Success,36,0
17751,2331,3069,17284.0,LoanEMI,19141.46,2021-01-14 07:40:00,Success,53,0
9063,2331,3069,35767.0,CreditCard,66888.93,2021-02-15 00:54:00,Success,44,0
6055,2331,3069,,Broadband,45213.75,2021-11-01 12:37:00,Success,59,0
18037,4520,3071,,Water,38813.15,2021-03-08 01:01:00,Success,38,0
6556,214,3072,7427.0,UPI,43560.32,2022-02-16 02:10:00,Success,8,0
4977,214,3072,435.0,UPI,26264.56,2022-05-03 18:19:00,Failed,24,0
5028,3714,3073,,Electricity,1901.84,2021-02-04 19:47:00,Failed,5,0
8841,3714,3073,,Broadband,48362.83,2021-02-19 20:05:00,Failed,60,0
11731,3714,3073,,UPI,36051.83,2021-06-24 21:05:00,Failed,34,0
6802,3714,3073,5781.0,UPI,38873.01,2021-11-16 14:18:00,Success,49,0
10032,4251,3074,38999.0,Bill,62127.64,2020-05-02 14:17:00,Success,27,0
12596,4251,3074,,UPI,17600.39,2020-10-28 07:46:00,Failed,1,0
14774,4251,3074,,UPI,19595.5,2021-07-29 05:37:00,Failed,39,0
